,ticker
MLM_segment_8,MLM
MLM_segment_9,MLM
MLM_segment_10,MLM
MLM_segment_11,MLM
MLM_segment_12,MLM
MLM_segment_13,MLM
MLM_segment_14,MLM
MLM_segment_15,MLM
MLM_segment_16,MLM
MLM_segment_17,MLM
MLM_segment_18,MLM
MLM_segment_19,MLM
MLM_segment_20,MLM
MLM_segment_21,MLM
MLM_segment_22,MLM
MLM_segment_23,MLM
MLM_segment_24,MLM
MLM_segment_25,MLM
MLM_segment_26,MLM
MLM_segment_27,MLM
MLM_segment_28,MLM
MLM_segment_29,MLM
MLM_segment_30,MLM
MLM_segment_31,MLM
MLM_segment_32,MLM
MLM_segment_33,MLM
MLM_segment_34,MLM
MLM_segment_35,MLM
MLM_segment_36,MLM
MLM_segment_37,MLM
MLM_segment_38,MLM
MLM_segment_39,MLM
MLM_segment_40,MLM
MLM_segment_41,MLM
MLM_segment_42,MLM
MLM_segment_43,MLM
MLM_segment_44,MLM
MLM_segment_45,MLM
MLM_segment_46,MLM
MLM_segment_47,MLM
MLM_segment_48,MLM
MLM_segment_49,MLM
MLM_segment_50,MLM
MLM_segment_51,MLM
MLM_segment_52,MLM
MLM_segment_53,MLM
MLM_segment_54,MLM
MLM_segment_55,MLM
MLM_segment_56,MLM
MLM_segment_57,MLM
MLM_segment_58,MLM
MLM_segment_59,MLM
MLM_segment_60,MLM
MLM_segment_61,MLM
MLM_segment_62,MLM
MLM_segment_63,MLM
MAS_segment_1,MAS
MAS_segment_2,MAS
MAS_segment_3,MAS
MAS_segment_4,MAS
MAS_segment_5,MAS
MAS_segment_6,MAS
MAS_segment_7,MAS
MAS_segment_8,MAS
MAS_segment_9,MAS
MAS_segment_10,MAS
MAS_segment_11,MAS
MAS_segment_12,MAS
MAS_segment_13,MAS
MAS_segment_14,MAS
MAS_segment_15,MAS
MAS_segment_16,MAS
MAS_segment_17,MAS
MAS_segment_18,MAS
MAS_segment_19,MAS
MAS_segment_20,MAS
MAS_segment_21,MAS
MAS_segment_22,MAS
MAS_segment_23,MAS
MAS_segment_24,MAS
MAS_segment_25,MAS
MAS_segment_26,MAS
MAS_segment_27,MAS
MAS_segment_28,MAS
MAS_segment_29,MAS
MAS_segment_30,MAS
MAS_segment_31,MAS
MAS_segment_32,MAS
MAS_segment_33,MAS
MAS_segment_34,MAS
MAS_segment_35,MAS
MAS_segment_36,MAS
MAS_segment_37,MAS
MAS_segment_38,MAS
MAS_segment_39,MAS
MAS_segment_40,MAS
MAS_segment_41,MAS
MAS_segment_42,MAS
MAS_segment_43,MAS
MAS_segment_44,MAS
MAS_segment_45,MAS
MAS_segment_46,MAS
MAS_segment_47,MAS
MAS_segment_48,MAS
MAS_segment_49,MAS
MAS_segment_50,MAS
MAS_segment_51,MAS
MAS_segment_52,MAS
MAS_segment_53,MAS
MAS_segment_54,MAS
MAS_segment_55,MAS
MAS_segment_56,MAS
MAS_segment_57,MAS
MAS_segment_58,MAS
MAS_segment_59,MAS
MAS_segment_60,MAS
MAS_segment_61,MAS
MAS_segment_62,MAS
MAS_segment_63,MAS
MA_segment_1,MA
MA_segment_2,MA
MA_segment_3,MA
MA_segment_4,MA
MA_segment_5,MA
MA_segment_6,MA
MA_segment_7,MA
MA_segment_8,MA
MA_segment_9,MA
MA_segment_10,MA
MA_segment_11,MA
MA_segment_12,MA
MA_segment_13,MA
MA_segment_14,MA
MA_segment_15,MA
MA_segment_16,MA
MA_segment_17,MA
MA_segment_18,MA
MA_segment_19,MA
MA_segment_20,MA
MA_segment_21,MA
MA_segment_22,MA
MA_segment_23,MA
MA_segment_24,MA
MA_segment_25,MA
MA_segment_26,MA
MA_segment_27,MA
MA_segment_28,MA
MA_segment_29,MA
MA_segment_30,MA
MA_segment_31,MA
MA_segment_32,MA
MA_segment_33,MA
MA_segment_34,MA
MA_segment_35,MA
MA_segment_36,MA
MA_segment_37,MA
MA_segment_38,MA
MA_segment_39,MA
MA_segment_40,MA
MA_segment_41,MA
MA_segment_42,MA
MA_segment_43,MA
MTCH_segment_1,MTCH
MTCH_segment_2,MTCH
MTCH_segment_3,MTCH
MTCH_segment_4,MTCH
MTCH_segment_5,MTCH
MTCH_segment_6,MTCH
MTCH_segment_7,MTCH
MTCH_segment_8,MTCH
MTCH_segment_9,MTCH
MTCH_segment_10,MTCH
MTCH_segment_11,MTCH
MTCH_segment_12,MTCH
MTCH_segment_13,MTCH
MTCH_segment_14,MTCH
MTCH_segment_15,MTCH
MTCH_segment_16,MTCH
MTCH_segment_17,MTCH
MTCH_segment_18,MTCH
MTCH_segment_19,MTCH
MTCH_segment_20,MTCH
MTCH_segment_21,MTCH
MTCH_segment_22,MTCH
MTCH_segment_23,MTCH
MTCH_segment_24,MTCH
MTCH_segment_25,MTCH
MTCH_segment_26,MTCH
MTCH_segment_27,MTCH
MTCH_segment_28,MTCH
MTCH_segment_29,MTCH
MTCH_segment_30,MTCH
MTCH_segment_31,MTCH
MTCH_segment_32,MTCH
MTCH_segment_33,MTCH
MTCH_segment_34,MTCH
MTCH_segment_35,MTCH
MTCH_segment_36,MTCH
MTCH_segment_37,MTCH
MTCH_segment_38,MTCH
MTCH_segment_39,MTCH
MTCH_segment_40,MTCH
MTCH_segment_41,MTCH
MTCH_segment_42,MTCH
MTCH_segment_43,MTCH
MTCH_segment_44,MTCH
MTCH_segment_45,MTCH
MTCH_segment_46,MTCH
MTCH_segment_47,MTCH
MTCH_segment_48,MTCH
MTCH_segment_49,MTCH
MTCH_segment_50,MTCH
MTCH_segment_51,MTCH
MTCH_segment_52,MTCH
MTCH_segment_53,MTCH
MTCH_segment_54,MTCH
MTCH_segment_55,MTCH
MTCH_segment_56,MTCH
MTCH_segment_57,MTCH
MTCH_segment_58,MTCH
MTCH_segment_59,MTCH
MTCH_segment_60,MTCH
MTCH_segment_61,MTCH
MTCH_segment_62,MTCH
MTCH_segment_63,MTCH
MKC_segment_1,MKC
MKC_segment_2,MKC
MKC_segment_3,MKC
MKC_segment_4,MKC
MKC_segment_5,MKC
MKC_segment_6,MKC
MKC_segment_7,MKC
MKC_segment_8,MKC
MKC_segment_9,MKC
MKC_segment_10,MKC
MKC_segment_11,MKC
MKC_segment_12,MKC
MKC_segment_13,MKC
MKC_segment_14,MKC
MKC_segment_15,MKC
MKC_segment_16,MKC
MKC_segment_17,MKC
MKC_segment_18,MKC
MKC_segment_19,MKC
MKC_segment_20,MKC
MKC_segment_21,MKC
MKC_segment_22,MKC
MKC_segment_23,MKC
MKC_segment_24,MKC
MKC_segment_25,MKC
MKC_segment_26,MKC
MKC_segment_27,MKC
MKC_segment_28,MKC
MKC_segment_29,MKC
MKC_segment_30,MKC
MKC_segment_31,MKC
MKC_segment_32,MKC
MKC_segment_33,MKC
MKC_segment_34,MKC
MKC_segment_35,MKC
MKC_segment_36,MKC
MKC_segment_37,MKC
MKC_segment_38,MKC
MKC_segment_39,MKC
MKC_segment_40,MKC
MKC_segment_41,MKC
MKC_segment_42,MKC
MKC_segment_43,MKC
MKC_segment_44,MKC
MKC_segment_45,MKC
MKC_segment_46,MKC
MKC_segment_47,MKC
MKC_segment_48,MKC
MKC_segment_49,MKC
MKC_segment_50,MKC
MKC_segment_51,MKC
MKC_segment_52,MKC
MKC_segment_53,MKC
MKC_segment_54,MKC
MKC_segment_55,MKC
MKC_segment_56,MKC
MKC_segment_57,MKC
MKC_segment_58,MKC
MKC_segment_59,MKC
MKC_segment_60,MKC
MKC_segment_61,MKC
MKC_segment_62,MKC
MKC_segment_63,MKC
MCD_segment_1,MCD
MCD_segment_2,MCD
MCD_segment_3,MCD
MCD_segment_4,MCD
MCD_segment_5,MCD
MCD_segment_6,MCD
MCD_segment_7,MCD
MCD_segment_8,MCD
MCD_segment_9,MCD
MCD_segment_10,MCD
MCD_segment_11,MCD
MCD_segment_12,MCD
MCD_segment_13,MCD
MCD_segment_14,MCD
MCD_segment_15,MCD
MCD_segment_16,MCD
MCD_segment_17,MCD
MCD_segment_18,MCD
MCD_segment_19,MCD
MCD_segment_20,MCD
MCD_segment_21,MCD
MCD_segment_22,MCD
MCD_segment_23,MCD
MCD_segment_24,MCD
MCD_segment_25,MCD
MCD_segment_26,MCD
MCD_segment_27,MCD
MCD_segment_28,MCD
MCD_segment_29,MCD
MCD_segment_30,MCD
MCD_segment_31,MCD
MCD_segment_32,MCD
MCD_segment_33,MCD
MCD_segment_34,MCD
MCD_segment_35,MCD
MCD_segment_36,MCD
MCD_segment_37,MCD
MCD_segment_38,MCD
MCD_segment_39,MCD
MCD_segment_40,MCD
MCD_segment_41,MCD
MCD_segment_42,MCD
MCD_segment_43,MCD
MCD_segment_44,MCD
MCD_segment_45,MCD
MCD_segment_46,MCD
MCD_segment_47,MCD
MCD_segment_48,MCD
MCD_segment_49,MCD
MCD_segment_50,MCD
MCD_segment_51,MCD
MCD_segment_52,MCD
MCD_segment_53,MCD
MCD_segment_54,MCD
MCD_segment_55,MCD
MCD_segment_56,MCD
MCD_segment_57,MCD
MCD_segment_58,MCD
MCD_segment_59,MCD
MCD_segment_60,MCD
MCD_segment_61,MCD
MCD_segment_62,MCD
MCD_segment_63,MCD
MCK_segment_1,MCK
MCK_segment_2,MCK
MCK_segment_3,MCK
MCK_segment_4,MCK
MCK_segment_5,MCK
MCK_segment_6,MCK
MCK_segment_7,MCK
MCK_segment_8,MCK
MCK_segment_9,MCK
MCK_segment_10,MCK
MCK_segment_11,MCK
MCK_segment_12,MCK
MCK_segment_13,MCK
MCK_segment_14,MCK
MCK_segment_15,MCK
MCK_segment_16,MCK
MCK_segment_17,MCK
MCK_segment_18,MCK
MCK_segment_19,MCK
MCK_segment_20,MCK
MCK_segment_21,MCK
MCK_segment_22,MCK
MCK_segment_23,MCK
MCK_segment_24,MCK
MCK_segment_25,MCK
MCK_segment_26,MCK
MCK_segment_27,MCK
MCK_segment_28,MCK
MCK_segment_29,MCK
MCK_segment_30,MCK
MCK_segment_31,MCK
MCK_segment_32,MCK
MCK_segment_33,MCK
MCK_segment_34,MCK
MCK_segment_35,MCK
MCK_segment_36,MCK
MCK_segment_37,MCK
MCK_segment_38,MCK
MCK_segment_39,MCK
MCK_segment_40,MCK
MCK_segment_41,MCK
MCK_segment_42,MCK
MCK_segment_43,MCK
MCK_segment_44,MCK
MCK_segment_45,MCK
MCK_segment_46,MCK
MCK_segment_47,MCK
MCK_segment_48,MCK
MCK_segment_49,MCK
MCK_segment_50,MCK
MCK_segment_51,MCK
MCK_segment_52,MCK
MCK_segment_53,MCK
MCK_segment_54,MCK
MCK_segment_55,MCK
MCK_segment_56,MCK
MCK_segment_57,MCK
MCK_segment_58,MCK
MCK_segment_59,MCK
MCK_segment_60,MCK
MCK_segment_61,MCK
MCK_segment_62,MCK
MCK_segment_63,MCK
MDT_segment_1,MDT
MDT_segment_2,MDT
MDT_segment_3,MDT
MDT_segment_4,MDT
MDT_segment_5,MDT
MDT_segment_6,MDT
MDT_segment_7,MDT
MDT_segment_8,MDT
MDT_segment_9,MDT
MDT_segment_10,MDT
MDT_segment_11,MDT
MDT_segment_12,MDT
MDT_segment_13,MDT
MDT_segment_14,MDT
MDT_segment_15,MDT
MDT_segment_16,MDT
MDT_segment_17,MDT
MDT_segment_18,MDT
MDT_segment_19,MDT
MDT_segment_20,MDT
MDT_segment_21,MDT
MDT_segment_22,MDT
MDT_segment_23,MDT
MDT_segment_24,MDT
MDT_segment_25,MDT
MDT_segment_26,MDT
MDT_segment_27,MDT
MDT_segment_28,MDT
MDT_segment_29,MDT
MDT_segment_30,MDT
MDT_segment_31,MDT
MDT_segment_32,MDT
MDT_segment_33,MDT
MDT_segment_34,MDT
MDT_segment_35,MDT
MDT_segment_36,MDT
MDT_segment_37,MDT
MDT_segment_38,MDT
MDT_segment_39,MDT
MDT_segment_40,MDT
MDT_segment_41,MDT
MDT_segment_42,MDT
MDT_segment_43,MDT
MDT_segment_44,MDT
MDT_segment_45,MDT
MDT_segment_46,MDT
MDT_segment_47,MDT
MDT_segment_48,MDT
MDT_segment_49,MDT
MDT_segment_50,MDT
MDT_segment_51,MDT
MDT_segment_52,MDT
MDT_segment_53,MDT
MDT_segment_54,MDT
MDT_segment_55,MDT
MDT_segment_56,MDT
MDT_segment_57,MDT
MDT_segment_58,MDT
MDT_segment_59,MDT
MDT_segment_60,MDT
MDT_segment_61,MDT
MDT_segment_62,MDT
MDT_segment_63,MDT
MRK_segment_1,MRK
MRK_segment_2,MRK
MRK_segment_3,MRK
MRK_segment_4,MRK
MRK_segment_5,MRK
MRK_segment_6,MRK
MRK_segment_7,MRK
MRK_segment_8,MRK
MRK_segment_9,MRK
MRK_segment_10,MRK
MRK_segment_11,MRK
MRK_segment_12,MRK
MRK_segment_13,MRK
MRK_segment_14,MRK
MRK_segment_15,MRK
MRK_segment_16,MRK
MRK_segment_17,MRK
MRK_segment_18,MRK
MRK_segment_19,MRK
MRK_segment_20,MRK
MRK_segment_21,MRK
MRK_segment_22,MRK
MRK_segment_23,MRK
MRK_segment_24,MRK
MRK_segment_25,MRK
MRK_segment_26,MRK
MRK_segment_27,MRK
MRK_segment_28,MRK
MRK_segment_29,MRK
MRK_segment_30,MRK
MRK_segment_31,MRK
MRK_segment_32,MRK
MRK_segment_33,MRK
MRK_segment_34,MRK
MRK_segment_35,MRK
MRK_segment_36,MRK
MRK_segment_37,MRK
MRK_segment_38,MRK
MRK_segment_39,MRK
MRK_segment_40,MRK
MRK_segment_41,MRK
MRK_segment_42,MRK
MRK_segment_43,MRK
MRK_segment_44,MRK
MRK_segment_45,MRK
MRK_segment_46,MRK
MRK_segment_47,MRK
MRK_segment_48,MRK
MRK_segment_49,MRK
MRK_segment_50,MRK
MRK_segment_51,MRK
MRK_segment_52,MRK
MRK_segment_53,MRK
MRK_segment_54,MRK
MRK_segment_55,MRK
MRK_segment_56,MRK
MRK_segment_57,MRK
MRK_segment_58,MRK
MRK_segment_59,MRK
MRK_segment_60,MRK
MRK_segment_61,MRK
MRK_segment_62,MRK
MRK_segment_63,MRK
META_segment_1,META
META_segment_2,META
META_segment_3,META
META_segment_4,META
META_segment_5,META
META_segment_6,META
META_segment_7,META
META_segment_8,META
META_segment_9,META
META_segment_10,META
META_segment_11,META
META_segment_12,META
META_segment_13,META
META_segment_14,META
META_segment_15,META
META_segment_16,META
META_segment_17,META
META_segment_18,META
META_segment_19,META
META_segment_20,META
META_segment_21,META
META_segment_22,META
META_segment_23,META
META_segment_24,META
MET_segment_1,MET
MET_segment_2,MET
MET_segment_3,MET
MET_segment_4,MET
MET_segment_5,MET
MET_segment_6,MET
MET_segment_7,MET
MET_segment_8,MET
MET_segment_9,MET
MET_segment_10,MET
MET_segment_11,MET
MET_segment_12,MET
MET_segment_13,MET
MET_segment_14,MET
MET_segment_15,MET
MET_segment_16,MET
MET_segment_17,MET
MET_segment_18,MET
MET_segment_19,MET
MET_segment_20,MET
MET_segment_21,MET
MET_segment_22,MET
MET_segment_23,MET
MET_segment_24,MET
MET_segment_25,MET
MET_segment_26,MET
MET_segment_27,MET
MET_segment_28,MET
MET_segment_29,MET
MET_segment_30,MET
MET_segment_31,MET
MET_segment_32,MET
MET_segment_33,MET
MET_segment_34,MET
MET_segment_35,MET
MET_segment_36,MET
MET_segment_37,MET
MET_segment_38,MET
MET_segment_39,MET
MET_segment_40,MET
MET_segment_41,MET
MET_segment_42,MET
MET_segment_43,MET
MET_segment_44,MET
MET_segment_45,MET
MET_segment_46,MET
MET_segment_47,MET
MET_segment_48,MET
MET_segment_49,MET
MET_segment_50,MET
MET_segment_51,MET
MET_segment_52,MET
MET_segment_53,MET
MET_segment_54,MET
MET_segment_55,MET
MET_segment_56,MET
MET_segment_57,MET
MET_segment_58,MET
MET_segment_59,MET
MET_segment_60,MET
MET_segment_61,MET
MET_segment_62,MET
MTD_segment_1,MTD
MTD_segment_2,MTD
MTD_segment_3,MTD
MTD_segment_4,MTD
MTD_segment_5,MTD
MTD_segment_6,MTD
MTD_segment_7,MTD
MTD_segment_8,MTD
MTD_segment_9,MTD
MTD_segment_10,MTD
MTD_segment_11,MTD
MTD_segment_12,MTD
MTD_segment_13,MTD
MTD_segment_14,MTD
MTD_segment_15,MTD
MTD_segment_16,MTD
MTD_segment_17,MTD
MTD_segment_18,MTD
MTD_segment_19,MTD
MTD_segment_20,MTD
MTD_segment_21,MTD
MTD_segment_22,MTD
MTD_segment_23,MTD
MTD_segment_24,MTD
MTD_segment_25,MTD
MTD_segment_26,MTD
MTD_segment_27,MTD
MTD_segment_28,MTD
MTD_segment_29,MTD
MTD_segment_30,MTD
MTD_segment_31,MTD
MTD_segment_32,MTD
MTD_segment_33,MTD
MTD_segment_34,MTD
MTD_segment_35,MTD
MTD_segment_36,MTD
MTD_segment_37,MTD
MTD_segment_38,MTD
MTD_segment_39,MTD
MTD_segment_40,MTD
MTD_segment_41,MTD
MTD_segment_42,MTD
MTD_segment_43,MTD
MTD_segment_44,MTD
MTD_segment_45,MTD
MTD_segment_46,MTD
MTD_segment_47,MTD
MTD_segment_48,MTD
MTD_segment_49,MTD
MTD_segment_50,MTD
MTD_segment_51,MTD
MTD_segment_52,MTD
MTD_segment_53,MTD
MTD_segment_54,MTD
MTD_segment_55,MTD
MTD_segment_56,MTD
MTD_segment_57,MTD
MTD_segment_58,MTD
MTD_segment_59,MTD
MTD_segment_60,MTD
MTD_segment_61,MTD
MTD_segment_62,MTD
MTD_segment_63,MTD
MGM_segment_1,MGM
MGM_segment_2,MGM
MGM_segment_3,MGM
MGM_segment_4,MGM
MGM_segment_5,MGM
MGM_segment_6,MGM
MGM_segment_7,MGM
MGM_segment_8,MGM
MGM_segment_9,MGM
MGM_segment_10,MGM
MGM_segment_11,MGM
MGM_segment_12,MGM
MGM_segment_13,MGM
MGM_segment_14,MGM
MGM_segment_15,MGM
MGM_segment_16,MGM
MGM_segment_17,MGM
MGM_segment_18,MGM
MGM_segment_19,MGM
MGM_segment_20,MGM
MGM_segment_21,MGM
MGM_segment_22,MGM
MGM_segment_23,MGM
MGM_segment_24,MGM
MGM_segment_25,MGM
MGM_segment_26,MGM
MGM_segment_27,MGM
MGM_segment_28,MGM
MGM_segment_29,MGM
MGM_segment_30,MGM
MGM_segment_31,MGM
MGM_segment_32,MGM
MGM_segment_33,MGM
MGM_segment_34,MGM
MGM_segment_35,MGM
MGM_segment_36,MGM
MGM_segment_37,MGM
MGM_segment_38,MGM
MGM_segment_39,MGM
MGM_segment_40,MGM
MGM_segment_41,MGM
MGM_segment_42,MGM
MGM_segment_43,MGM
MGM_segment_44,MGM
MGM_segment_45,MGM
MGM_segment_46,MGM
MGM_segment_47,MGM
MGM_segment_48,MGM
MGM_segment_49,MGM
MGM_segment_50,MGM
MGM_segment_51,MGM
MGM_segment_52,MGM
MGM_segment_53,MGM
MGM_segment_54,MGM
MGM_segment_55,MGM
MGM_segment_56,MGM
MGM_segment_57,MGM
MGM_segment_58,MGM
MGM_segment_59,MGM
MGM_segment_60,MGM
MGM_segment_61,MGM
MGM_segment_62,MGM
MGM_segment_63,MGM
MCHP_segment_1,MCHP
MCHP_segment_2,MCHP
MCHP_segment_3,MCHP
MCHP_segment_4,MCHP
MCHP_segment_5,MCHP
MCHP_segment_6,MCHP
MCHP_segment_7,MCHP
MCHP_segment_8,MCHP
MCHP_segment_9,MCHP
MCHP_segment_10,MCHP
MCHP_segment_11,MCHP
MCHP_segment_12,MCHP
MCHP_segment_13,MCHP
MCHP_segment_14,MCHP
MCHP_segment_15,MCHP
MCHP_segment_16,MCHP
MCHP_segment_17,MCHP
MCHP_segment_18,MCHP
MCHP_segment_19,MCHP
MCHP_segment_20,MCHP
MCHP_segment_21,MCHP
MCHP_segment_22,MCHP
MCHP_segment_23,MCHP
MCHP_segment_24,MCHP
MCHP_segment_25,MCHP
MCHP_segment_26,MCHP
MCHP_segment_27,MCHP
MCHP_segment_28,MCHP
MCHP_segment_29,MCHP
MCHP_segment_30,MCHP
MCHP_segment_31,MCHP
MCHP_segment_32,MCHP
MCHP_segment_33,MCHP
MCHP_segment_34,MCHP
MCHP_segment_35,MCHP
MCHP_segment_36,MCHP
MCHP_segment_37,MCHP
MCHP_segment_38,MCHP
MCHP_segment_39,MCHP
MCHP_segment_40,MCHP
MCHP_segment_41,MCHP
MCHP_segment_42,MCHP
MCHP_segment_43,MCHP
MCHP_segment_44,MCHP
MCHP_segment_45,MCHP
MCHP_segment_46,MCHP
MCHP_segment_47,MCHP
MCHP_segment_48,MCHP
MCHP_segment_49,MCHP
MCHP_segment_50,MCHP
MCHP_segment_51,MCHP
MCHP_segment_52,MCHP
MCHP_segment_53,MCHP
MCHP_segment_54,MCHP
MCHP_segment_55,MCHP
MCHP_segment_56,MCHP
MCHP_segment_57,MCHP
MCHP_segment_58,MCHP
MCHP_segment_59,MCHP
MCHP_segment_60,MCHP
MCHP_segment_61,MCHP
MCHP_segment_62,MCHP
MCHP_segment_63,MCHP
MU_segment_1,MU
MU_segment_2,MU
MU_segment_3,MU
MU_segment_4,MU
MU_segment_5,MU
MU_segment_6,MU
MU_segment_7,MU
MU_segment_8,MU
MU_segment_9,MU
MU_segment_10,MU
MU_segment_11,MU
MU_segment_12,MU
MU_segment_13,MU
MU_segment_14,MU
MU_segment_15,MU
MU_segment_16,MU
MU_segment_17,MU
MU_segment_18,MU
MU_segment_19,MU
MU_segment_20,MU
MU_segment_21,MU
MU_segment_22,MU
MU_segment_23,MU
MU_segment_24,MU
MU_segment_25,MU
MU_segment_26,MU
MU_segment_27,MU
MU_segment_28,MU
MU_segment_29,MU
MU_segment_30,MU
MU_segment_31,MU
MU_segment_32,MU
MU_segment_33,MU
MU_segment_34,MU
MU_segment_35,MU
MU_segment_36,MU
MU_segment_37,MU
MU_segment_38,MU
MU_segment_39,MU
MU_segment_40,MU
MU_segment_41,MU
MU_segment_42,MU
MU_segment_43,MU
MU_segment_44,MU
MU_segment_45,MU
MU_segment_46,MU
MU_segment_47,MU
MU_segment_48,MU
MU_segment_49,MU
MU_segment_50,MU
MU_segment_51,MU
MU_segment_52,MU
MU_segment_53,MU
MU_segment_54,MU
MU_segment_55,MU
MU_segment_56,MU
MU_segment_57,MU
MU_segment_58,MU
MU_segment_59,MU
MU_segment_60,MU
MU_segment_61,MU
MU_segment_62,MU
MU_segment_63,MU
MSFT_segment_1,MSFT
MSFT_segment_2,MSFT
MSFT_segment_3,MSFT
MSFT_segment_4,MSFT
MSFT_segment_5,MSFT
MSFT_segment_6,MSFT
MSFT_segment_7,MSFT
MSFT_segment_8,MSFT
MSFT_segment_9,MSFT
MSFT_segment_10,MSFT
MSFT_segment_11,MSFT
MSFT_segment_12,MSFT
MSFT_segment_13,MSFT
MSFT_segment_14,MSFT
MSFT_segment_15,MSFT
MSFT_segment_16,MSFT
MSFT_segment_17,MSFT
MSFT_segment_18,MSFT
MSFT_segment_19,MSFT
MSFT_segment_20,MSFT
MSFT_segment_21,MSFT
MSFT_segment_22,MSFT
MSFT_segment_23,MSFT
MSFT_segment_24,MSFT
MSFT_segment_25,MSFT
MSFT_segment_26,MSFT
MSFT_segment_27,MSFT
MSFT_segment_28,MSFT
MSFT_segment_29,MSFT
MSFT_segment_30,MSFT
MSFT_segment_31,MSFT
MSFT_segment_32,MSFT
MSFT_segment_33,MSFT
MSFT_segment_34,MSFT
MSFT_segment_35,MSFT
MSFT_segment_36,MSFT
MSFT_segment_37,MSFT
MSFT_segment_38,MSFT
MSFT_segment_39,MSFT
MSFT_segment_40,MSFT
MSFT_segment_41,MSFT
MSFT_segment_42,MSFT
MSFT_segment_43,MSFT
MSFT_segment_44,MSFT
MSFT_segment_45,MSFT
MSFT_segment_46,MSFT
MSFT_segment_47,MSFT
MSFT_segment_48,MSFT
MSFT_segment_49,MSFT
MSFT_segment_50,MSFT
MSFT_segment_51,MSFT
MSFT_segment_52,MSFT
MSFT_segment_53,MSFT
MSFT_segment_54,MSFT
MSFT_segment_55,MSFT
MSFT_segment_56,MSFT
MSFT_segment_57,MSFT
MSFT_segment_58,MSFT
MSFT_segment_59,MSFT
MSFT_segment_60,MSFT
MSFT_segment_61,MSFT
MSFT_segment_62,MSFT
MSFT_segment_63,MSFT
MAA_segment_1,MAA
MAA_segment_2,MAA
MAA_segment_3,MAA
MAA_segment_4,MAA
MAA_segment_5,MAA
MAA_segment_6,MAA
MAA_segment_7,MAA
MAA_segment_8,MAA
MAA_segment_9,MAA
MAA_segment_10,MAA
MAA_segment_11,MAA
MAA_segment_12,MAA
MAA_segment_13,MAA
MAA_segment_14,MAA
MAA_segment_15,MAA
MAA_segment_16,MAA
MAA_segment_17,MAA
MAA_segment_18,MAA
MAA_segment_19,MAA
MAA_segment_20,MAA
MAA_segment_21,MAA
MAA_segment_22,MAA
MAA_segment_23,MAA
MAA_segment_24,MAA
MAA_segment_25,MAA
MAA_segment_26,MAA
MAA_segment_27,MAA
MAA_segment_28,MAA
MAA_segment_29,MAA
MAA_segment_30,MAA
MAA_segment_31,MAA
MAA_segment_32,MAA
MAA_segment_33,MAA
MAA_segment_34,MAA
MAA_segment_35,MAA
MAA_segment_36,MAA
MAA_segment_37,MAA
MAA_segment_38,MAA
MAA_segment_39,MAA
MAA_segment_40,MAA
MAA_segment_41,MAA
MAA_segment_42,MAA
MAA_segment_43,MAA
MAA_segment_44,MAA
MAA_segment_45,MAA
MAA_segment_46,MAA
MAA_segment_47,MAA
MAA_segment_48,MAA
MAA_segment_49,MAA
MAA_segment_50,MAA
MAA_segment_51,MAA
MAA_segment_52,MAA
MAA_segment_53,MAA
MAA_segment_54,MAA
MAA_segment_55,MAA
MAA_segment_56,MAA
MAA_segment_57,MAA
MAA_segment_58,MAA
MAA_segment_59,MAA
MAA_segment_60,MAA
MAA_segment_61,MAA
MAA_segment_62,MAA
MAA_segment_63,MAA
MRNA_segment_1,MRNA
MRNA_segment_2,MRNA
MRNA_segment_3,MRNA
MHK_segment_1,MHK
MHK_segment_2,MHK
MHK_segment_3,MHK
MHK_segment_4,MHK
MHK_segment_5,MHK
MHK_segment_6,MHK
MHK_segment_7,MHK
MHK_segment_8,MHK
MHK_segment_9,MHK
MHK_segment_10,MHK
MHK_segment_11,MHK
MHK_segment_12,MHK
MHK_segment_13,MHK
MHK_segment_14,MHK
MHK_segment_15,MHK
MHK_segment_16,MHK
MHK_segment_17,MHK
MHK_segment_18,MHK
MHK_segment_19,MHK
MHK_segment_20,MHK
MHK_segment_21,MHK
MHK_segment_22,MHK
MHK_segment_23,MHK
MHK_segment_24,MHK
MHK_segment_25,MHK
MHK_segment_26,MHK
MHK_segment_27,MHK
MHK_segment_28,MHK
MHK_segment_29,MHK
MHK_segment_30,MHK
MHK_segment_31,MHK
MHK_segment_32,MHK
MHK_segment_33,MHK
MHK_segment_34,MHK
MHK_segment_35,MHK
MHK_segment_36,MHK
MHK_segment_37,MHK
MHK_segment_38,MHK
MHK_segment_39,MHK
MHK_segment_40,MHK
MHK_segment_41,MHK
MHK_segment_42,MHK
MHK_segment_43,MHK
MHK_segment_44,MHK
MHK_segment_45,MHK
MHK_segment_46,MHK
MHK_segment_47,MHK
MHK_segment_48,MHK
MHK_segment_49,MHK
MHK_segment_50,MHK
MHK_segment_51,MHK
MHK_segment_52,MHK
MHK_segment_53,MHK
MHK_segment_54,MHK
MHK_segment_55,MHK
MHK_segment_56,MHK
MHK_segment_57,MHK
MHK_segment_58,MHK
MHK_segment_59,MHK
MHK_segment_60,MHK
MHK_segment_61,MHK
MHK_segment_62,MHK
MHK_segment_63,MHK
MOH_segment_1,MOH
MOH_segment_2,MOH
MOH_segment_3,MOH
MOH_segment_4,MOH
MOH_segment_5,MOH
MOH_segment_6,MOH
MOH_segment_7,MOH
MOH_segment_8,MOH
MOH_segment_9,MOH
MOH_segment_10,MOH
